date,average_tmin
2019-09-29,22.449987490971882
2019-09-30,21.980789025624592
2019-10-01,22.05953820546468
2019-10-02,22.124031623204548
2019-10-03,22.03410569826762
2019-10-04,22.226529995600384
2019-10-05,21.753162781397503
2019-10-06,21.648820002873737
2019-10-07,21.546818097432453
2019-10-08,20.879974285761516
2019-10-09,20.73788595199585
2019-10-10,20.673006852467854
2019-10-11,20.070239186286926
2019-10-12,19.931704600652058
2019-10-13,19.92363103230794
2019-10-14,19.93105133374532
2019-10-15,20.140685002009075
2019-10-16,19.985613584518433
2019-10-17,20.07031257947286
2019-10-18,20.192580699920654
2019-10-19,20.48043982187907
2019-10-20,20.84413210550944
2019-10-21,19.606883764266968
2019-10-22,17.80707820256551
2019-10-23,17.989975889523823
2019-10-24,17.695518215497334
2019-10-25,18.019047657648724
2019-10-26,17.701905528704327
2019-10-27,17.58903928597768
2019-10-28,18.093237082163494
2019-10-29,18.343430399894714
2019-10-30,19.07562800248464
2019-10-31,17.75871189435323
2019-11-01,17.52222279707591
2019-11-02,17.675411065419514
2019-11-03,19.150994817415874
2019-11-04,18.439286867777508
2019-11-05,17.192895770072937
2019-11-06,15.326060930887857
2019-11-07,16.064645131429035
2019-11-08,15.898543000221252
2019-11-09,15.675718307495117
2019-11-10,15.385860125223795
2019-11-11,14.479424436887106
2019-11-12,13.764684955279032
2019-11-13,14.05128033955892
2019-11-14,14.997533599535624
2019-11-15,14.13723107179006
2019-11-16,14.730532844861349
2019-11-17,14.763323267300924
2019-11-18,13.86630098025004
2019-11-19,12.80407702922821
2019-11-20,12.666667103767395
2019-11-21,12.766775528589884
2019-11-22,12.647586305936178
2019-11-23,13.491802215576172
2019-11-24,13.488282720247904
2019-11-25,13.752834757169088
2019-11-26,13.703221480051676
2019-11-27,14.119988838831583
2019-11-28,14.734641273816427
2019-11-29,13.998381972312927
2019-11-30,12.906349857648214
2019-12-01,12.64459216594696
2019-12-02,11.808043996493021
2019-12-03,10.13327286640803
2019-12-04,8.62415381272634
2019-12-05,8.79653682311376
2019-12-06,9.411491870880127
2019-12-07,10.857981204986572
2019-12-08,10.019380311171213
2019-12-09,10.048599163691202
2019-12-10,9.219069878260294
2019-12-11,9.218748291333517
2019-12-12,11.780391891797384
2019-12-13,13.479812582333883
2019-12-14,11.989903529485067
2019-12-15,11.616256376107534
2019-12-16,10.344438374042511
2019-12-17,9.922280192375183
2019-12-18,8.059828658898672
2019-12-19,6.652369101842244
2019-12-20,6.658462246259053
2019-12-21,7.743113656838735
2019-12-22,8.271117369333902
2019-12-23,8.127869784832
2019-12-24,8.355935176213583
2019-12-25,7.617624799410502
2019-12-26,6.654521743456523
2019-12-27,5.2528805534044904
2019-12-28,3.244344194730123
2019-12-29,4.534089048703511
2019-12-30,3.738899737596512
2019-12-31,3.273838092883428
2020-01-01,5.088712930679321
2020-01-02,8.043523132801056
2020-01-03,10.59054128328959
2020-01-04,9.33793842792511
2020-01-05,8.776895741621653
2020-01-06,8.354487816492716
2020-01-07,10.269880294799805
2020-01-08,11.210506757100424
2020-01-09,9.476210097471872
2020-01-10,6.209373792012532
2020-01-11,5.24279656012853
2020-01-12,5.74232433239619
2020-01-13,8.065101325511932
2020-01-14,9.71806538105011
2020-01-15,9.44103197256724
2020-01-16,11.465448319911957
2020-01-17,11.469772398471832
2020-01-18,10.1894810795784
2020-01-19,9.658609767754873
2020-01-20,7.253648221492767
2020-01-21,7.4833529988924665
2020-01-22,7.378371934096019
2020-01-23,8.164089779059092
2020-01-24,6.998039960861206
2020-01-25,6.302351633707683
2020-01-26,7.03862323363622
2020-01-27,7.8854231635729475
2020-01-28,10.784999867280325
2020-01-29,11.461861610412598
2020-01-30,9.458606660366058
2020-01-31,7.469443698724111
2020-02-01,6.8367964923381805
2020-02-02,7.01653923590978
2020-02-03,6.851180871327718
2020-02-04,7.401750137408574
2020-02-05,7.988097627957662
2020-02-06,7.544866263866425
